0, 0
0.01, 0
0.02, 0
0.03, 0
0.04, 0
0.05, 0.0002442
0.06, 0.0002442
0.07, 0.0002442
0.08, 0.0002442
0.09, 0.0002442
0.1, 0.0002442
0.11, 0.0002442
0.12, 0.0002442
0.13, 0.0002442
0.14, 0.000488401
0.15, 0.0002442
0.16, 0.0002442
0.17, 0.000488401
0.18, 0.000732601
0.19, 0.000488401
0.2, 0.000488401
0.21, 0.000488401
0.22, 0.000976801
0.23, 0.000732601
0.24, 0.000732601
0.25, 0.000732601
0.26, 0.000976801
0.27, 0.000976801
0.28, 0.000976801
0.29, 0.000976801
0.3, 0.000976801
0.31, 0.000976801
0.32, 0.000976801
0.33, 0.001221
0.34, 0.000976801
0.35, 0.0014652
0.36, 0.001221
0.37, 0.001221
0.38, 0.001221
0.39, 0.001221
0.4, 0.001221
0.41, 0.0014652
0.42, 0.0017094
0.43, 0.0014652
0.44, 0.0014652
0.45, 0.0017094
0.46, 0.0019536
0.47, 0.0017094
0.48, 0.0017094
0.49, 0.0019536
0.5, 0.0017094
0.51, 0.0019536
0.52, 0.0017094
0.53, 0.0019536
0.54, 0.0019536
0.55, 0.0021978
0.56, 0.0019536
0.57, 0.002442
0.58, 0.0021978
0.59, 0.0019536
0.6, 0.0021978
0.61, 0.0021978
0.62, 0.002442
0.63, 0.0021978
0.64, 0.002442
0.65, 0.0021978
0.66, 0.002442
0.67, 0.0026862
0.68, 0.0029304
0.69, 0.0026862
0.7, 0.0026862
0.71, 0.0029304
0.72, 0.0026862
0.73, 0.0029304
0.74, 0.0029304
0.75, 0.0029304
0.76, 0.0031746
0.77, 0.0031746
0.78, 0.0031746
0.79, 0.0034188
0.8, 0.0034188
0.81, 0.0034188
0.82, 0.003663
0.83, 0.0034188
0.84, 0.003663
0.85, 0.003663
0.86, 0.0039072
0.87, 0.003663
0.88, 0.0039072
0.89, 0.0041514
0.9, 0.0041514
0.91, 0.0041514
0.92, 0.0041514
0.93, 0.0041514
0.94, 0.0043956
0.95, 0.0043956
0.96, 0.0043956
0.97, 0.0043956
0.98, 0.0046398
0.99, 0.0046398
1, 0.0043956
1.01, 0.00488401
1.02, 0.00488401
1.03, 0.00488401
1.04, 0.00488401
1.05, 0.00488401
1.06, 0.00488401
1.07, 0.0046398
1.08, 0.00512821
1.09, 0.00512821
1.1, 0.00561661
1.11, 0.00561661
1.12, 0.00586081
1.13, 0.00586081
1.14, 0.00586081
1.15, 0.00610501
1.16, 0.00634921
1.17, 0.00634921
1.18, 0.00634921
1.19, 0.00634921
1.2, 0.00634921
1.21, 0.00683761
1.22, 0.00683761
1.23, 0.00683761
1.24, 0.00732601
1.25, 0.00683761
1.26, 0.00732601
1.27, 0.00732601
1.28, 0.00757021
1.29, 0.00781441
1.3, 0.00757021
1.31, 0.00781441
1.32, 0.00781441
1.33, 0.00805861
1.34, 0.00805861
1.35, 0.00805861
1.36, 0.00854701
1.37, 0.00879121
1.38, 0.00830281
1.39, 0.00879121
1.4, 0.00879121
1.41, 0.00879121
1.42, 0.00879121
1.43, 0.00903541
1.44, 0.00927961
1.45, 0.00927961
1.46, 0.00927961
1.47, 0.00952381
1.48, 0.00976801
1.49, 0.00976801
1.5, 0.0102564
1.51, 0.0100122
1.52, 0.0102564
1.53, 0.0102564
1.54, 0.0102564
1.55, 0.0107448
1.56, 0.010989
1.57, 0.0112332
1.58, 0.0114774
1.59, 0.0112332
1.6, 0.0114774
1.61, 0.0114774
1.62, 0.0117216
1.63, 0.0119658
1.64, 0.01221
1.65, 0.0124542
1.66, 0.0129426
1.67, 0.0126984
1.68, 0.0131868
1.69, 0.013431
1.7, 0.013431
1.71, 0.013431
1.72, 0.0141636
1.73, 0.0141636
1.74, 0.0141636
1.75, 0.0144078
1.76, 0.014652
1.77, 0.0148962
1.78, 0.0148962
1.79, 0.0151404
1.8, 0.0156288
1.81, 0.0156288
1.82, 0.0161172
1.83, 0.0166056
1.84, 0.017094
1.85, 0.0166056
1.86, 0.017094
1.87, 0.017094
1.88, 0.0175824
1.89, 0.0185592
1.9, 0.0180708
1.91, 0.0188034
1.92, 0.0188034
1.93, 0.0190476
1.94, 0.0200244
1.95, 0.019536
1.96, 0.019536
1.97, 0.019536
1.98, 0.0202686
1.99, 0.0197802
2, 0.0202686
2.01, 0.020757
2.02, 0.020757
2.03, 0.0212454
2.04, 0.0212454
2.05, 0.0214896
2.06, 0.0214896
2.07, 0.0224664
2.08, 0.0224664
2.09, 0.0229548
2.1, 0.0236874
2.11, 0.0234432
2.12, 0.02442
2.13, 0.0251526
2.14, 0.02442
2.15, 0.0249084
2.16, 0.0253968
2.17, 0.0271062
2.18, 0.0273504
2.19, 0.0275946
2.2, 0.0278388
2.21, 0.028083
2.22, 0.0283272
2.23, 0.0288156
2.24, 0.029304
2.25, 0.0288156
2.26, 0.0297924
2.27, 0.0302808
2.28, 0.0302808
2.29, 0.0300366
2.3, 0.0310134
2.31, 0.0315018
2.32, 0.0322344
2.33, 0.0327228
2.34, 0.0324786
2.35, 0.0332112
2.36, 0.0332112
2.37, 0.0339438
2.38, 0.034188
2.39, 0.0351648
2.4, 0.0351648
2.41, 0.0363858
2.42, 0.0358974
2.43, 0.0358974
2.44, 0.0361416
2.45, 0.0371184
2.46, 0.03663
2.47, 0.037851
2.48, 0.0385836
2.49, 0.0388278
2.5, 0.039072
2.51, 0.0400488
2.52, 0.0400488
2.53, 0.040293
2.54, 0.0407814
2.55, 0.0420024
2.56, 0.0417582
2.57, 0.0417582
2.58, 0.0424908
2.59, 0.0434676
2.6, 0.043956
2.61, 0.0429792
2.62, 0.0434676
2.63, 0.0442002
2.64, 0.0449328
2.65, 0.0459096
2.66, 0.0456654
2.67, 0.0459096
2.68, 0.0471307
2.69, 0.0478633
2.7, 0.0476191
2.71, 0.0471307
2.72, 0.0478633
2.73, 0.0490843
2.74, 0.0490843
2.75, 0.0495727
2.76, 0.0505495
2.77, 0.0510379
2.78, 0.0512821
2.79, 0.0517705
2.8, 0.0529915
2.81, 0.0537241
2.82, 0.0522589
2.83, 0.0539683
2.84, 0.0547009
2.85, 0.0547009
2.86, 0.0554335
2.87, 0.0554335
2.88, 0.0554335
2.89, 0.0559219
2.9, 0.0571429
2.91, 0.0576313
2.92, 0.0566545
2.93, 0.0573871
2.94, 0.0586081
2.95, 0.0583639
2.96, 0.0593407
2.97, 0.0605617
2.98, 0.0605617
2.99, 0.0610501
3, 0.0627595
3.01, 0.0612943
3.02, 0.0620269
3.03, 0.0627595
3.04, 0.0639805
3.05, 0.0630037
3.06, 0.0637363
3.07, 0.0649573
3.08, 0.0654457
3.09, 0.0666667
3.1, 0.0661783
3.11, 0.0676435
3.12, 0.0676435
3.13, 0.0671551
3.14, 0.0700855
3.15, 0.0688645
3.16, 0.0695971
3.17, 0.0700855
3.18, 0.0713065
3.19, 0.0691087
3.2, 0.0720391
3.21, 0.0722833
3.22, 0.0720391
3.23, 0.0732601
3.24, 0.0725275
3.25, 0.0739927
3.26, 0.0742369
3.27, 0.0732601
3.28, 0.0752137
3.29, 0.0749695
3.3, 0.0752137
3.31, 0.0766789
3.32, 0.0774115
3.33, 0.0774115
3.34, 0.0766789
3.35, 0.0788767
3.36, 0.0788767
3.37, 0.0783883
3.38, 0.0800977
3.39, 0.0791209
3.4, 0.0781441
3.41, 0.0808303
3.42, 0.0813187
3.43, 0.0818071
3.44, 0.0832723
3.45, 0.0827839
